patch_path,source_image,split,class_id,class_name,source_type,bbox,crop_coordinates,source_index
results/fast_repro/exp06_roi/patches/train/Burn/558__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/558.jpg,train,0,Burn,gt_positive,"[101.49253845214844, 222.86566162109375, 368.0596923828125, 307.3432922363281]","[75, 214, 395, 316]",0
results/fast_repro/exp06_roi/patches/train/Burn/559__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/559.jpg,train,0,Burn,gt_positive,"[0.09132422506809235, 0.2555910646915436, 782.0767211914062, 717.3426513671875]","[0, 0, 860, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/559__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/559.jpg,train,0,Burn,gt_positive,"[326.8639221191406, 110.97344970703125, 904.9586791992188, 691.479248046875]","[269, 53, 960, 720]",1
results/fast_repro/exp06_roi/patches/train/Burn/560__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/560.jpg,train,0,Burn,gt_positive,"[318.80596923828125, 198.3880615234375, 463.58209228515625, 238.3880615234375]","[304, 194, 478, 242]",0
results/fast_repro/exp06_roi/patches/train/Burn/562__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/562.jpg,train,0,Burn,gt_positive,"[0.0, 58.36956787109375, 915.3261108398438, 718.6956176757812]","[0, 0, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/562__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/562.jpg,train,0,Burn,gt_positive,"[595.7608642578125, 261.63043212890625, 699.565185546875, 348.58697509765625]","[585, 253, 710, 357]",1
results/fast_repro/exp06_roi/patches/train/Burn/562__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/562.jpg,train,0,Burn,gt_positive,"[620.2174072265625, 354.021728515625, 959.0, 719.0]","[586, 318, 960, 720]",2
results/fast_repro/exp06_roi/patches/train/Burn/563__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/563.jpg,train,0,Burn,gt_positive,"[200.0, 210.02984619140625, 470.44775390625, 293.0149230957031]","[173, 202, 497, 301]",0
results/fast_repro/exp06_roi/patches/train/Burn/567__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/567.jpg,train,0,Burn,gt_positive,"[0.0, 10.543478012084961, 875.1087036132812, 719.0]","[0, 0, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/569__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/569.jpg,train,0,Burn,gt_positive,"[336.9718017578125, 5.6747965812683105, 377.04193115234375, 130.4635772705078]","[333, 0, 381, 143]",0
results/fast_repro/exp06_roi/patches/train/Burn/570__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/570.jpg,train,0,Burn,gt_positive,"[211.64178466796875, 188.8358154296875, 241.79104614257812, 196.0]","[209, 188, 245, 197]",0
results/fast_repro/exp06_roi/patches/train/Burn/570__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/570.jpg,train,0,Burn,gt_positive,"[268.9552307128906, 176.59701538085938, 348.3581848144531, 206.44776916503906]","[261, 174, 356, 209]",1
results/fast_repro/exp06_roi/patches/train/Burn/572__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/572.jpg,train,0,Burn,gt_positive,"[4.528302192687988, 0.36764705181121826, 768.14013671875, 719.0]","[0, 0, 845, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/572__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/572.jpg,train,0,Burn,gt_positive,"[719.5781860351562, 63.97022247314453, 854.0694580078125, 210.12405395507812]","[706, 49, 868, 225]",1
results/fast_repro/exp06_roi/patches/train/Burn/572__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/572.jpg,train,0,Burn,gt_positive,"[656.5950927734375, 44.17177963256836, 679.754638671875, 53.834354400634766]","[654, 43, 682, 55]",2
results/fast_repro/exp06_roi/patches/train/Burn/572__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/572.jpg,train,0,Burn,gt_positive,"[941.025634765625, 365.3418884277344, 959.0, 470.0427551269531]","[939, 355, 960, 481]",3
results/fast_repro/exp06_roi/patches/train/Burn/573__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/573.jpg,train,0,Burn,gt_positive,"[105.07462310791016, 211.223876953125, 278.2089538574219, 296.0]","[88, 203, 296, 304]",0
results/fast_repro/exp06_roi/patches/train/Burn/578__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/578.jpg,train,0,Burn,gt_positive,"[110.14924621582031, 173.3029022216797, 449.3775939941406, 287.34326171875]","[76, 162, 483, 299]",0
results/fast_repro/exp06_roi/patches/train/Burn/578__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/578.jpg,train,0,Burn,gt_positive,"[103.05882263183594, 280.23529052734375, 112.94117736816406, 288.0]","[102, 279, 114, 289]",1
results/fast_repro/exp06_roi/patches/train/Burn/578__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/578.jpg,train,0,Burn,gt_positive,"[144.7058868408203, 285.8823547363281, 175.05882263183594, 300.4705810546875]","[142, 284, 178, 302]",2
results/fast_repro/exp06_roi/patches/train/Burn/578__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/578.jpg,train,0,Burn,gt_positive,"[276.0, 122.58824157714844, 420.23529052734375, 154.11764526367188]","[262, 119, 435, 157]",3
results/fast_repro/exp06_roi/patches/train/Burn/579__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/579.jpg,train,0,Burn,gt_positive,"[108.35821533203125, 160.4776153564453, 192.83583068847656, 207.64178466796875]","[100, 156, 201, 212]",0
results/fast_repro/exp06_roi/patches/train/Burn/579__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/579.jpg,train,0,Burn,gt_positive,"[301.7980651855469, 150.06639099121094, 401.38311767578125, 175.93084716796875]","[292, 147, 411, 179]",1
results/fast_repro/exp06_roi/patches/train/Burn/580__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/580.jpg,train,0,Burn,gt_positive,"[0.0, 232.28260803222656, 905.0, 719.0]","[0, 184, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/582__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/582.jpg,train,0,Burn,gt_positive,"[0.0, 11.086956977844238, 852.2825927734375, 719.0]","[0, 0, 938, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/582__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/582.jpg,train,0,Burn,gt_positive,"[487.1595458984375, 161.43441772460938, 958.3783569335938, 719.0]","[440, 106, 960, 720]",1
results/fast_repro/exp06_roi/patches/train/Burn/583__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/583.jpg,train,0,Burn,gt_positive,"[118.20895385742188, 170.68911743164062, 511.139892578125, 338.0895690917969]","[79, 154, 550, 352]",0
results/fast_repro/exp06_roi/patches/train/Burn/583__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/583.jpg,train,0,Burn,gt_positive,"[299.48187255859375, 120.94818878173828, 406.99481201171875, 152.03627014160156]","[289, 118, 418, 155]",1
results/fast_repro/exp06_roi/patches/train/Burn/584__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[308.35821533203125, 193.6119384765625, 540.0, 249.43283081054688]","[285, 188, 563, 255]",0
results/fast_repro/exp06_roi/patches/train/Burn/584__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[323.880615234375, 264.0597229003906, 335.223876953125, 270.6268615722656]","[323, 263, 336, 271]",1
results/fast_repro/exp06_roi/patches/train/Burn/584__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[356.41790771484375, 254.80596923828125, 362.68658447265625, 261.0746154785156]","[356, 254, 363, 262]",2
results/fast_repro/exp06_roi/patches/train/Burn/584__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[343.58209228515625, 269.4328308105469, 361.7910461425781, 277.19403076171875]","[342, 269, 364, 278]",3
results/fast_repro/exp06_roi/patches/train/Burn/584__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[378.80596923828125, 276.0, 384.1791076660156, 281.671630859375]","[378, 275, 385, 282]",4
results/fast_repro/exp06_roi/patches/train/Burn/584__gt5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/584.jpg,train,0,Burn,gt_positive,"[378.0669860839844, 250.65753173828125, 383.6986083984375, 255.68035888671875]","[378, 250, 384, 256]",5
results/fast_repro/exp06_roi/patches/train/Burn/585__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/585.jpg,train,0,Burn,gt_positive,"[311.64178466796875, 198.98507690429688, 437.0149230957031, 234.20895385742188]","[299, 195, 450, 238]",0
results/fast_repro/exp06_roi/patches/train/Burn/586__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/586.jpg,train,0,Burn,gt_positive,"[280.5970153808594, 193.3134307861328, 551.6417846679688, 267.0447692871094]","[253, 186, 579, 274]",0
results/fast_repro/exp06_roi/patches/train/Burn/588__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/588.jpg,train,0,Burn,gt_positive,"[81.19403076171875, 158.0895538330078, 171.34329223632812, 207.64178466796875]","[72, 153, 180, 213]",0
results/fast_repro/exp06_roi/patches/train/Burn/588__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/588.jpg,train,0,Burn,gt_positive,"[288.9447326660156, 144.5929718017578, 396.8592834472656, 173.7386932373047]","[278, 142, 408, 177]",1
results/fast_repro/exp06_roi/patches/train/Burn/590__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/590.jpg,train,0,Burn,gt_positive,"[295.52239990234375, 196.29852294921875, 517.9104614257812, 249.1343231201172]","[273, 191, 540, 254]",0
results/fast_repro/exp06_roi/patches/train/Burn/591__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/591.jpg,train,0,Burn,gt_positive,"[0.1086956188082695, 280.1086730957031, 959.0, 719.0]","[0, 236, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/593__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/593.jpg,train,0,Burn,gt_positive,"[0.0, 0.21739132702350616, 721.3043212890625, 585.54345703125]","[0, 0, 793, 644]",0
results/fast_repro/exp06_roi/patches/train/Burn/593__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/593.jpg,train,0,Burn,gt_positive,"[0.0, 508.91302490234375, 81.08695220947266, 615.978271484375]","[0, 498, 89, 627]",1
results/fast_repro/exp06_roi/patches/train/Burn/594__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/594.jpg,train,0,Burn,gt_positive,"[82.75167846679688, 203.355712890625, 304.47760009765625, 347.8747253417969]","[61, 189, 327, 352]",0
results/fast_repro/exp06_roi/patches/train/Burn/594__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/594.jpg,train,0,Burn,gt_positive,"[224.24623107910156, 167.45729064941406, 271.482421875, 188.6884307861328]","[220, 165, 276, 191]",1
results/fast_repro/exp06_roi/patches/train/Burn/602__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/602.jpg,train,0,Burn,gt_positive,"[335.8208923339844, 196.89552307128906, 556.4179077148438, 250.328369140625]","[314, 192, 578, 256]",0
results/fast_repro/exp06_roi/patches/train/Burn/602__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/602.jpg,train,0,Burn,gt_positive,"[295.52239990234375, 231.22389221191406, 332.53729248046875, 238.68655395507812]","[292, 230, 336, 239]",1
results/fast_repro/exp06_roi/patches/train/Burn/604__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/604.jpg,train,0,Burn,gt_positive,"[0.1086956188082695, 190.97825622558594, 921.3043212890625, 719.0]","[0, 138, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/606__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/606.jpg,train,0,Burn,gt_positive,"[298.0087585449219, 5.4715447425842285, 345.2789611816406, 119.58424377441406]","[293, 0, 350, 131]",0
results/fast_repro/exp06_roi/patches/train/Burn/608__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/608.jpg,train,0,Burn,gt_positive,"[124.8768539428711, 167.34329223632812, 519.1044921875, 346.79803466796875]","[85, 149, 559, 352]",0
results/fast_repro/exp06_roi/patches/train/Burn/610__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/610.jpg,train,0,Burn,gt_positive,"[0.0, 235.0, 926.1956176757812, 719.0]","[0, 187, 960, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/612__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/612.jpg,train,0,Burn,gt_positive,"[0.1086956188082695, 123.04347229003906, 126.73912811279297, 398.5869445800781]","[0, 95, 139, 426]",0
results/fast_repro/exp06_roi/patches/train/Burn/612__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/612.jpg,train,0,Burn,gt_positive,"[114.57905578613281, 0.3940886855125427, 959.0, 719.0]","[30, 0, 960, 720]",1
results/fast_repro/exp06_roi/patches/train/Burn/613__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/613.jpg,train,0,Burn,gt_positive,"[305.07464599609375, 196.29852294921875, 427.46270751953125, 230.62686157226562]","[293, 193, 440, 234]",0
results/fast_repro/exp06_roi/patches/train/Burn/615__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/615.jpg,train,0,Burn,gt_positive,"[96.41791534423828, 215.4029998779297, 341.7910461425781, 297.4925537109375]","[72, 207, 366, 306]",0
results/fast_repro/exp06_roi/patches/train/Burn/616__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/616.jpg,train,0,Burn,gt_positive,"[84.47761535644531, 208.5373077392578, 298.2089538574219, 325.8507385253906]","[63, 197, 320, 338]",0
results/fast_repro/exp06_roi/patches/train/Burn/616__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/616.jpg,train,0,Burn,gt_positive,"[221.19403076171875, 171.223876953125, 271.9403076171875, 192.71641540527344]","[216, 169, 277, 195]",1
results/fast_repro/exp06_roi/patches/train/Burn/617__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/617.jpg,train,0,Burn,gt_positive,"[0.0, 253.47825622558594, 759.8912963867188, 719.0]","[0, 207, 836, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/617__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/617.jpg,train,0,Burn,gt_positive,"[0.0, 345.86956787109375, 59.34782791137695, 456.7391357421875]","[0, 335, 65, 468]",1
results/fast_repro/exp06_roi/patches/train/Burn/618__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/618.jpg,train,0,Burn,gt_positive,"[0.0, 0.21880295872688293, 396.84783935546875, 346.4130554199219]","[0, 0, 437, 381]",0
results/fast_repro/exp06_roi/patches/train/Burn/618__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/618.jpg,train,0,Burn,gt_positive,"[121.84782409667969, 111.63043975830078, 369.6739196777344, 400.7608642578125]","[97, 83, 394, 430]",1
results/fast_repro/exp06_roi/patches/train/Burn/619__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/619.jpg,train,0,Burn,gt_positive,"[285.07464599609375, 196.29852294921875, 528.65673828125, 255.40298461914062]","[261, 190, 553, 261]",0
results/fast_repro/exp06_roi/patches/train/Burn/620__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/620.jpg,train,0,Burn,gt_positive,"[59.34782791137695, 52.934783935546875, 169.6739044189453, 235.54348754882812]","[48, 35, 181, 254]",0
results/fast_repro/exp06_roi/patches/train/Burn/620__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/620.jpg,train,0,Burn,gt_positive,"[78.91304016113281, 0.0, 922.9347534179688, 594.2391357421875]","[0, 0, 960, 654]",1
results/fast_repro/exp06_roi/patches/train/Burn/621__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/621.jpg,train,0,Burn,gt_positive,"[106.86567687988281, 207.04476928710938, 259.7015075683594, 273.9104309082031]","[92, 200, 275, 281]",0
results/fast_repro/exp06_roi/patches/train/Burn/622__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/622.jpg,train,0,Burn,gt_positive,"[222.98507690429688, 191.52239990234375, 267.7611999511719, 201.67164611816406]","[219, 191, 272, 203]",0
results/fast_repro/exp06_roi/patches/train/Burn/622__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/622.jpg,train,0,Burn,gt_positive,"[300.5970153808594, 174.80596923828125, 402.08953857421875, 215.10447692871094]","[290, 171, 412, 219]",1
results/fast_repro/exp06_roi/patches/train/Burn/623__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,train,0,Burn,gt_positive,"[0.0, 0.0, 516.4130249023438, 719.0]","[0, 0, 568, 720]",0
results/fast_repro/exp06_roi/patches/train/Burn/623__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,train,0,Burn,gt_positive,"[353.8720703125, 91.91919708251953, 397.306396484375, 115.48822021484375]","[350, 90, 402, 118]",1
results/fast_repro/exp06_roi/patches/train/Burn/623__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,train,0,Burn,gt_positive,"[405.38720703125, 111.78451538085938, 429.96630859375, 129.96632385253906]","[403, 110, 432, 132]",2
results/fast_repro/exp06_roi/patches/train/Burn/623__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,train,0,Burn,gt_positive,"[439.73065185546875, 132.65992736816406, 608.080810546875, 356.2289733886719]","[423, 110, 625, 379]",3
results/fast_repro/exp06_roi/patches/train/Burn/623__gt4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/623.jpg,train,0,Burn,gt_positive,"[584.1751098632812, 557.5757446289062, 674.4108276367188, 710.437744140625]","[575, 542, 683, 720]",4
results/fast_repro/exp06_roi/patches/train/Burn/624__gt0.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/624.jpg,train,0,Burn,gt_positive,"[301.19403076171875, 187.04476928710938, 552.5372924804688, 253.61195373535156]","[276, 180, 578, 260]",0
results/fast_repro/exp06_roi/patches/train/Burn/624__gt1.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/624.jpg,train,0,Burn,gt_positive,"[324.77642822265625, 273.96746826171875, 336.768310546875, 281.48779296875]","[324, 273, 338, 282]",1
results/fast_repro/exp06_roi/patches/train/Burn/624__gt2.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/624.jpg,train,0,Burn,gt_positive,"[360.54876708984375, 262.99188232421875, 370.50811767578125, 269.08941650390625]","[360, 262, 372, 270]",2
results/fast_repro/exp06_roi/patches/train/Burn/624__gt3.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/624.jpg,train,0,Burn,gt_positive,"[346.1178894042969, 259.13006591796875, 351.1991882324219, 261.7723693847656]","[346, 259, 352, 262]",3
