dataset_index,image_stem,is_hard,image_path,label_path,image_decode_ok,image_finite,label_parse_ok,polygon_finite,coordinate_range_ok,class_id_ok,instance_count,degenerate_polygon_count,degenerate_bbox_count,relative_polygon_area_sum,valid_image,valid_target
649,971,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/971.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/971.txt,True,True,True,True,True,True,1,0,0,0.0022411927423274802,True,True
650,973,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/973.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/973.txt,True,True,True,True,True,True,1,0,0,0.0004742630930713032,True,True
651,974,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/974.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/974.txt,True,True,True,True,True,True,1,0,0,0.0010328491387592287,True,True
652,976,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/976.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/976.txt,True,True,True,True,True,True,1,0,0,0.0007490617472656891,True,True
653,977,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/977.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/977.txt,True,True,True,True,True,True,1,0,0,0.00952549720738205,True,True
654,98,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/98.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/98.txt,True,True,True,True,True,True,9,0,0,0.3663315053138536,True,True
655,980,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/980.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/980.txt,True,True,True,True,True,True,1,0,0,0.05989369315585247,True,True
656,981,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/981.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/981.txt,True,True,True,True,True,True,1,0,0,0.0024436534351393036,True,True
657,984,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/984.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/984.txt,True,True,True,True,True,True,1,0,0,0.031217897355900748,True,True
658,985,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/985.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/985.txt,True,True,True,True,True,True,1,0,0,0.0005427487390754493,True,True
659,986,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/986.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/986.txt,True,True,True,True,True,True,1,0,0,0.0007161030304514426,True,True
660,99,True,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/99.png,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/99.txt,True,True,True,True,True,True,4,0,0,0.3605512892465236,True,True
661,991,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/991.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/991.txt,True,True,True,True,True,True,1,0,0,0.0008136950744725979,True,True
662,992,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/992.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/992.txt,True,True,True,True,True,True,2,0,0,0.001046546265820153,True,True
663,995,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/995.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/995.txt,True,True,True,True,True,True,1,0,0,0.0016885991954419532,True,True
664,996,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/996.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/996.txt,True,True,True,True,True,True,1,0,0,0.00759120576384234,True,True
665,997,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/997.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/997.txt,True,True,True,True,True,True,1,0,0,0.0019432801878762618,True,True
666,998,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/998.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/998.txt,True,True,True,True,True,True,1,0,0,0.0011967866552966555,True,True
667,999,False,/root/autodl-tmp/borescope-new-seg-data/v1/images/train/999.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/labels/train/999.txt,True,True,True,True,True,True,1,0,0,0.0007378124120185348,True,True
